,url
19,https://cnnespanol.cnn.com/2023/10/18/riesgos-israel-gaza-orix/
20,https://cnnespanol.cnn.com/video/griselda-sofia-vergara-karol-g-estrenos-serie-streaming-showbiz/
21,https://cnnespanol.cnn.com/2023/11/21/andres-manuel-lopez-obrador-javier-milei-pensamiento-videla-franco-o-pinochet-orix/
22,https://cnnespanol.cnn.com/video/cop28-america-latina-participacion-brasil-amazonas-ilan-goldfajn-bid-panorama-mundial/
23,https://cnnespanol.cnn.com/video/primer-restaurante-robotico-espana-perspectivas-mexico-tv/
24,https://cnnespanol.cnn.com/2023/11/20/telescopio-webb-corazon-via-lactea-trax/
25,https://cnnespanol.cnn.com/2023/07/04/cuando-cobro-anses-julio-2023-fecha-calendario-jubilados-auh-orix-arg/
26,https://cnnespanol.cnn.com/video/ilana-gritzewsky-liberada-hamas-israel-perspectivas-mexico-tv/
27,https://cnnespanol.cnn.com/2023/11/27/testimonios-condiciones-rehenes-israelies-hamas-trax/
28,https://cnnespanol.cnn.com/2023/11/08/maria-corina-machado-venezuela-resultados-presidenciales-orix/
29,https://cnnespanol.cnn.com/2023/06/22/como-sacar-turno-anses-requisitos-orix-arg/
30,https://cnnespanol.cnn.com/2023/11/25/que-pasara-con-anses-quien-dirigira-gobierno-javier-milei-orix-arg/
31,https://cnnespanol.cnn.com/video/mejor-deportista-yulimar-rojas-salto-venezuela-deportes-cnn-tv/
32,https://cnnespanol.cnn.com/2023/06/12/argentina-anses-calendario-de-pagos-becas-progresar-orix/
33,https://cnnespanol.cnn.com/2023/10/20/hamas-libera-dos-rehenes-estadounidenses-trax/
34,https://cnnespanol.cnn.com/2023/11/28/dia-llamado-a-la-tierra-ctw-ecuelas-liveblog-minuto-orix/
35,https://cnnespanol.cnn.com/2023/08/31/recrean-aroma-balsamo-momificacion-egipcio-trax/
36,https://cnnespanol.cnn.com/2023/11/24/nicolas-posse-jefe-gabinete-javier-milei-argentina-orix/
37,https://cnnespanol.cnn.com/2023/11/20/misteriosa-enfermedad-respiratoria-perros-veterinarios-trax/
38,https://cnnespanol.cnn.com/video/starbucks-aumenta-salario-beneficios-empleados-cnn-dinero-tv/
39,https://cnnespanol.cnn.com/2023/11/19/cuando-toma-posesion-nuevo-presidente-argentina-orix/
40,https://cnnespanol.cnn.com/video/luces-navidad-taylor-swift-trax/
41,https://cnnespanol.cnn.com/2023/11/29/material-mas-resistente-mundo-podria-utilizarse-producir-agua-potable-limpia-trax/
42,https://cnnespanol.cnn.com/2023/11/30/guerra-israel-hamas-liberacion-rehenes-gaza-muertes-noticias-y-mas-orix-2/
43,https://cnnespanol.cnn.com/2023/11/02/creditos-anses-jubilados-trabajadores-requisitos-solicitar-argentina-orix-arg/
44,https://cnnespanol.cnn.com/video/golpe-allende-chile-pinochet-campana-kissinger-nixon-conclusiones-tv/
45,https://cnnespanol.cnn.com/video/por-que-rusia-invadio-ucrania-explainer-original-digital-pkg/
46,https://cnnespanol.cnn.com/2023/11/11/desconocidos-departamento-praga-se-enamoraron-trax/
47,https://cnnespanol.cnn.com/2023/11/29/elon-musk-anunciantes-x-no-me-chantajeen-trax/
48,https://cnnespanol.cnn.com/2023/11/22/quien-es-mariano-cuneo-libarona-ministro-de-justicia-orix/
49,https://cnnespanol.cnn.com/2023/10/24/la-hora-de-maria-corina-machado-orix/
50,https://cnnespanol.cnn.com/2017/03/16/esto-es-lo-que-debes-comer-para-superar-la-resaca-trax/
51,https://cnnespanol.cnn.com/2023/09/19/kim-kardashian-kanye-west-relacion-orix/
52,https://cnnespanol.cnn.com/2023/05/30/cuanto-cobra-aumento-para-jubilados-asignacion-universal-por-hijo-y-asignacion-universal-por-embarazo-anses-orix/
53,https://cnnespanol.cnn.com/video/kissinger-nixon-diplomatico-poder-dusa-tv/
54,https://cnnespanol.cnn.com/2023/07/12/nuevo-credito-anses-jubilados-montos-requisitos-orix-arg/
55,https://cnnespanol.cnn.com/2016/01/07/8-consejos-para-desintoxicar-el-cuerpo-despues-de-navidad/
56,https://cnnespanol.cnn.com/2023/02/20/cambios-libros-infantiles-roald-dahl-censura-trax/
57,https://cnnespanol.cnn.com/video/nino-12-anos-roba-montacargas-michigan-trax/
58,https://cnnespanol.cnn.com/video/cerca-puas-migrantes-corte-suprema-estados-unidos/
59,https://cnnespanol.cnn.com/video/mickey-mouse-dominio-publico-copyright-disney-steamboat-willie-orix/
60,https://cnnespanol.cnn.com/video/nasa-marte-2023-redaccion-buenos-aires-tv/
61,https://cnnespanol.cnn.com/video/cambio-climatico-problemas-2024-mirador-mundial-tv/
62,https://cnnespanol.cnn.com/2023/12/27/dias-festivos-colombia-puentes-fiestas-2024-orix/
63,https://cnnespanol.cnn.com/2023/12/28/comentario-nikki-haley-guerra-civil-controversia-trax/
64,https://cnnespanol.cnn.com/2023/12/31/24-cosas-que-esperar-en-2024-trax/
65,https://cnnespanol.cnn.com/video/sociedad-nieve-enzo-vogrincic-revelacion-actor-cine-showbiz/
66,https://cnnespanol.cnn.com/2023/12/30/migrantes-asilo-autobuses-texas-ciudades-trax/
67,https://cnnespanol.cnn.com/2023/12/27/berlin-resucita-pedro-alonso-protagonista-la-casa-de-papel-gran-exito-trax/
68,https://cnnespanol.cnn.com/2023/12/31/estas-20-grandes-series-peliculas-se-estrenan-2024-orix/
69,https://cnnespanol.cnn.com/video/nikki-haley-comentarios-esclavitud-guerra-civil-dusa-tv/
70,https://cnnespanol.cnn.com/2023/12/31/reina-margarita-dinamarca-abdicara-52-anos-trono-trax/
71,https://cnnespanol.cnn.com/2023/12/31/asi-ano-nuevo-en-todo-el-mundo-trax-2/
72,https://cnnespanol.cnn.com/video/tiendas-california-juguetes-genero-neutro-ush/
73,https://cnnespanol.cnn.com/2023/12/31/noticias-guerra-israel-hamas-gaza-palestinos-muertos-ataques-orix-14/
74,https://cnnespanol.cnn.com/2023/12/21/starlink-internet-satelital-elon-musk-milei-beneficiar-megadecreto-orix/
75,https://cnnespanol.cnn.com/video/sociedad-nieve-enzo-vogrincic-revelacion-actor-cine-showbiz-tv/
76,https://cnnespanol.cnn.com/video/netanyahu-israel-descontento-opinion-cafe-tv/
77,https://cnnespanol.cnn.com/2023/12/18/resumen-guerra-israel-hamas-lunes-19-diciembre/
78,https://cnnespanol.cnn.com/2023/12/05/puntuacion-cuidado-cerebral-respuesta-riesgo-demencia-trax/
79,https://cnnespanol.cnn.com/2023/12/20/dani-alves-juicio-febrero-presunto-autor-agresion-sexual-orix/
80,https://cnnespanol.cnn.com/video/texas-aboott-ley-inmigrantes-dusa-tv/
81,https://cnnespanol.cnn.com/2023/12/20/5-cosas-20-diciembre-huties-orix/
82,https://cnnespanol.cnn.com/2023/12/22/jorge-glas-asilo-mexico-conclusiones-orix/
83,https://cnnespanol.cnn.com/video/cerca-puas-migrantes-corte-suprema-estados-unidos/
84,https://cnnespanol.cnn.com/video/mickey-mouse-dominio-publico-copyright-disney-steamboat-willie-orix/
85,https://cnnespanol.cnn.com/video/nasa-marte-2023-redaccion-buenos-aires-tv/
86,https://cnnespanol.cnn.com/video/cambio-climatico-problemas-2024-mirador-mundial-tv/
87,https://cnnespanol.cnn.com/2023/12/27/dias-festivos-colombia-puentes-fiestas-2024-orix/
88,https://cnnespanol.cnn.com/2023/12/28/comentario-nikki-haley-guerra-civil-controversia-trax/
89,https://cnnespanol.cnn.com/2023/12/31/24-cosas-que-esperar-en-2024-trax/
90,https://cnnespanol.cnn.com/video/sociedad-nieve-enzo-vogrincic-revelacion-actor-cine-showbiz/
91,https://cnnespanol.cnn.com/2023/12/30/migrantes-asilo-autobuses-texas-ciudades-trax/
92,https://cnnespanol.cnn.com/2023/12/27/berlin-resucita-pedro-alonso-protagonista-la-casa-de-papel-gran-exito-trax/
93,https://cnnespanol.cnn.com/2023/12/31/estas-20-grandes-series-peliculas-se-estrenan-2024-orix/
94,https://cnnespanol.cnn.com/video/nikki-haley-comentarios-esclavitud-guerra-civil-dusa-tv/
95,https://cnnespanol.cnn.com/2023/12/31/reina-margarita-dinamarca-abdicara-52-anos-trono-trax/
96,https://cnnespanol.cnn.com/2023/12/31/asi-ano-nuevo-en-todo-el-mundo-trax-2/
97,https://cnnespanol.cnn.com/video/tiendas-california-juguetes-genero-neutro-ush/
98,https://cnnespanol.cnn.com/2023/12/31/noticias-guerra-israel-hamas-gaza-palestinos-muertos-ataques-orix-14/
99,https://cnnespanol.cnn.com/2023/12/21/starlink-internet-satelital-elon-musk-milei-beneficiar-megadecreto-orix/
100,https://cnnespanol.cnn.com/video/sociedad-nieve-enzo-vogrincic-revelacion-actor-cine-showbiz-tv/
101,https://cnnespanol.cnn.com/video/netanyahu-israel-descontento-opinion-cafe-tv/
102,https://cnnespanol.cnn.com/2023/12/18/resumen-guerra-israel-hamas-lunes-19-diciembre/
103,https://cnnespanol.cnn.com/2023/12/05/puntuacion-cuidado-cerebral-respuesta-riesgo-demencia-trax/
104,https://cnnespanol.cnn.com/2023/12/20/dani-alves-juicio-febrero-presunto-autor-agresion-sexual-orix/
105,https://cnnespanol.cnn.com/video/texas-aboott-ley-inmigrantes-dusa-tv/
106,https://cnnespanol.cnn.com/2023/12/20/5-cosas-20-diciembre-huties-orix/
107,https://cnnespanol.cnn.com/2023/12/22/jorge-glas-asilo-mexico-conclusiones-orix/
108,https://cnnespanol.cnn.com/video/cerca-puas-migrantes-corte-suprema-estados-unidos/
109,https://cnnespanol.cnn.com/video/mickey-mouse-dominio-publico-copyright-disney-steamboat-willie-orix/
110,https://cnnespanol.cnn.com/video/nasa-marte-2023-redaccion-buenos-aires-tv/
111,https://cnnespanol.cnn.com/video/cambio-climatico-problemas-2024-mirador-mundial-tv/
112,https://cnnespanol.cnn.com/2023/12/27/dias-festivos-colombia-puentes-fiestas-2024-orix/
113,https://cnnespanol.cnn.com/2023/12/28/comentario-nikki-haley-guerra-civil-controversia-trax/
114,https://cnnespanol.cnn.com/2023/12/31/24-cosas-que-esperar-en-2024-trax/
115,https://cnnespanol.cnn.com/video/sociedad-nieve-enzo-vogrincic-revelacion-actor-cine-showbiz/
116,https://cnnespanol.cnn.com/2023/12/30/migrantes-asilo-autobuses-texas-ciudades-trax/
117,https://cnnespanol.cnn.com/2023/12/27/berlin-resucita-pedro-alonso-protagonista-la-casa-de-papel-gran-exito-trax/
118,https://cnnespanol.cnn.com/2023/12/31/estas-20-grandes-series-peliculas-se-estrenan-2024-orix/
119,https://cnnespanol.cnn.com/video/nikki-haley-comentarios-esclavitud-guerra-civil-dusa-tv/
120,https://cnnespanol.cnn.com/2023/12/31/reina-margarita-dinamarca-abdicara-52-anos-trono-trax/
