,url
2280,https://www.sozcu.com.tr/2023/gundem/fetoden-yargilanip-beraat-etti-500-tl-tazminat-verdiler-7805683/
2281,https://www.sozcu.com.tr/2023/teknoloji/space-x-uluslararasi-uzay-istasyonuna-4-astronot-gonderdi-7783957/
2282,https://www.sozcu.com.tr/2023/gunun-icinden/bursada-okul-mudurunu-odasinda-darp-ettiler-7801624/
2283,https://www.sozcu.com.tr/spor/dunyadan-spor/hatayspor-faouzi-ghoulami-kadrosuna-katti-7786344/
2284,https://www.sozcu.com.tr/2023/ekonomi/vatandas-kredi-karti-sinirlamasi-icin-ne-dedi-7797595/
2285,https://www.sozcu.com.tr/2023/dunya/rusvetle-suclanan-turkiye-karsiti-menendez-gorevinden-ayrildi-7810203/
2286,https://www.sozcu.com.tr/2023/gunun-icinden/sanliurfada-arazi-kavgasi-1-olu-7813254/
2287,https://www.sozcu.com.tr/2023/dunya/belediye-baskani-orman-yanginlarindan-halki-sorumlu-tuttu-7775898/
2288,https://www.sozcu.com.tr/2023/dunya/onlyfans-yildizi-mormon-kilisesinden-aforoz-edildi-7776306/
2289,https://www.sozcu.com.tr/spor/futbol/a-milli-futbol-takimi-eskisehirde-ermenistani-bekliyor-7795172/
2290,https://www.sozcu.com.tr/2023/ekonomi/kirtasiye-sektorunden-kdv-indirimi-talebi-7783000/
2291,https://www.sozcu.com.tr/2023/gunun-icinden/adanada-korkunc-kaza-7795439/
2292,https://www.sozcu.com.tr/2023/gundem/bora-kaplanin-hizli-yukselisi-telefoncu-dukkanindan-milyonluk-sirkete-7811365/
2293,https://www.sozcu.com.tr/spor/dunyadan-spor/alfa-romeo-cinli-pilot-guanyu-zhou-ile-2024te-de-devam-ediyor-7802479/
2294,https://www.sozcu.com.tr/2023/dunya/abdde-silahli-siddete-karsi-bir-ilk-7810575/
2295,https://www.sozcu.com.tr/2023/gunun-icinden/motokurye-cinayetinde-istenen-ceza-belli-oldu-7801789/
2296,https://www.sozcu.com.tr/2023/gundem/iyi-partili-vekil-paylasti-iste-tipli-can-atalayin-cezaevinden-ilk-fotografi-7802313/
2297,https://www.sozcu.com.tr/2023/teknoloji/bennu-asteroidine-gonderilmisti-nasa-aracinda-tanimlanamayan-toz-7815015/
2298,https://www.sozcu.com.tr/2023/gundem/2-orman-yangini-panigi-8-ucakla-mudahale-ediliyor-7804511/
2299,https://www.sozcu.com.tr/2023/gunun-icinden/sigara-izmaritinden-yangin-cikti-8-kisi-dumandan-etkilendi-7779646/
2300,https://www.sozcu.com.tr/2023/ekonomi/bizde-1-milyon-bosnada-460-bin-tl-7788507/
2301,https://www.sozcu.com.tr/2023/gundem/imamoglunun-hakimlerinden-biri-istegi-disinda-degistirilmis-7785281/
2302,https://www.sozcu.com.tr/spor/dunyadan-spor/fifa-puskas-odulu-icin-adaylar-belli-oldu-7809763/
2303,https://www.sozcu.com.tr/2023/gundem/kaza-yapip-kacmaya-calistilar-engel-olanlara-saldirdilar-7773314/
2304,https://www.sozcu.com.tr/spor/futbol/yilmaz-vural-montella-icimi-acitiyor-7812795/
2305,https://www.sozcu.com.tr/2023/gundem/cip-iett-otobusune-carpti-7785738/
2306,https://www.sozcu.com.tr/2023/saglik/saglik-bakanligindan-yesil-receteli-ilac-uyarisi-7780975/
2307,https://www.sozcu.com.tr/2023/yazarlar/murat-muratoglu/ekonominin-katili-altin-ilan-edildi-7770377/
2308,https://www.sozcu.com.tr/spor/futbol/futbolda-ezeli-rekabet-iyilikte-dayanisma-galatasaray-ve-fenerbahceden-kahramanmarasa-destek-7782992/
2309,https://www.sozcu.com.tr/spor/futbol/ilhan-palut-fenerbahce-maclari-zordur-deplasmanda-bir-tik-daha-artar-7813900/
2310,https://www.sozcu.com.tr/2023/gundem/oyuncu-seda-fettahoglu-beyoglunda-bir-parkta-olu-bulundu-7814198/
2311,https://www.sozcu.com.tr/2023/yazarlar/deniz-zeyrek/dalaman-muhalefete-ornek-olsun-7782673/
2312,https://www.sozcu.com.tr/2023/egitim/kirtasiye-yardimi-basvurusu-nasil-yapilir-sartlari-neler-7800328/
2313,https://www.sozcu.com.tr/spor/futbol/tuzlasporlu-awukuya-turkiyeden-vize-yok-kulupten-rehin-aciklamasi-7816824/
2314,https://www.sozcu.com.tr/spor/dunyadan-spor/jurgen-klopp-mohamed-salah-liverpoolda-kalacak-7783317/
2315,https://www.sozcu.com.tr/2023/yazarlar/vahe-kilicarslan/mesut-yar-pazartesi-sabah-basliyor-7790467/
2316,https://www.sozcu.com.tr/spor/dunyadan-spor/sergio-ramos-suudi-arabistanin-al-ittihad-kulubune-transfer-olabilir-galatasaray-ve-besiktas-da-yarisiyor-7791452/
2317,https://www.sozcu.com.tr/2023/gundem/sabanci-ciftinin-saglik-durumuyla-ilgili-aciklama-7784905/
2318,https://www.sozcu.com.tr/spor/futbol/robert-lewandowskiden-hakemlere-ates-puskurdu-la-ligayi-olduruyorlar-7791424/
2319,https://www.sozcu.com.tr/2023/dunya/trump-torende-engelli-askeri-gorunce-cildirmis-bunlari-niye-getiriyorsunuz-7811240/
2320,https://www.sozcu.com.tr/2023/dunya/zincirleme-trafik-kazasi-cok-sayida-olu-ve-yarali-var-7792275/
2321,https://www.sozcu.com.tr/2023/gundem/devletin-valisini-cumhur-ittifaki-belediye-baskanlari-ugurladi-7771590/
2322,https://www.sozcu.com.tr/2023/dunya/pasifikte-korkutan-deprem-7796752/
2323,https://www.sozcu.com.tr/2023/gundem/kiralarini-odeyemeyen-yasli-cift-parkta-yasam-mucadelesi-veriyor-7815008/
2324,https://www.sozcu.com.tr/2023/gundem/30-agustos-resmi-tatil-mi-yarim-gun-mu-7786478/
2325,https://www.sozcu.com.tr/2023/gundem/bakanliktan-yasak-av-denetimi-7778334/
2326,https://www.sozcu.com.tr/2023/gundem/otostop-yapan-universiteliye-tacizden-tutuklandi-7807737/
2327,https://www.sozcu.com.tr/spor/futbol/turkiye-ermenistan-maci-hazirliklarina-basladi-7792949/
2328,https://www.sozcu.com.tr/2023/ekonomi/tarimda-uretici-enflasyonu-agustosta-yukseldi-7803234/
2329,https://www.sozcu.com.tr/spor/futbol/fenerbahcenin-yeni-transferleri-fred-ve-cengiz-under-taraftarla-bulustu-7771883/
2330,https://www.sozcu.com.tr/2023/ekonomi/istanbulda-konut-fiyatlarinin-en-pahali-oldugu-10-ilce-7805169/
2331,https://www.sozcu.com.tr/2023/gundem/inatci-yolcu-polis-tarafindan-ucaktan-indirildi-7799100/
2332,https://www.sozcu.com.tr/2023/dunya/pentagon-wagnerin-kurucusu-prigojin-olduruldu-7782710/
2333,https://www.sozcu.com.tr/2023/saglik/ingilterede-100-yasina-ulasan-kisilerin-sayisinda-rekor-7808114/
2334,https://www.sozcu.com.tr/2023/gundem/istanbulda-kentsel-donusum-icin-bosaltilmislardi-alev-konutlari-7804260/
2335,https://www.sozcu.com.tr/2023/ekonomi/84-milyon-ac-iki-milyonun-keyfi-yerinde-7816560/
2336,https://www.sozcu.com.tr/2023/gunun-icinden/emekli-polis-memurunu-sirtindan-bicakladilar-7776174/
2337,https://www.sozcu.com.tr/spor/dunyadan-spor/ispanyada-buyuk-hata-ivana-andres-yerine-mauro-icardinin-kardesine-liyakat-nisani-verildi-7795030/
2338,https://www.sozcu.com.tr/2023/dunya/kktcden-bmgkye-tepki-carpitma-7779846/
2339,https://www.sozcu.com.tr/2023/dunya/rusyadan-googlea-buyuk-ceza-7776181/
2340,https://www.sozcu.com.tr/spor/futbol/joao-carlos-valado-tralhao-futboldan-cok-sonuca-odaklaniliyor-7810890/
2341,https://www.sozcu.com.tr/2023/dunya/kentte-panik-havadan-tanimlanamayan-cisim-yagdi-7805732/
2342,https://www.sozcu.com.tr/2023/ekonomi/euro-bolgesinde-issizlik-orani-temmuzda-degismedi-7788901/
2343,https://www.sozcu.com.tr/2023/ekonomi/memur-senden-hukumetin-zam-teklifi-oncesi-kritik-aciklama-7772425/
2344,https://www.sozcu.com.tr/2023/gundem/bu-pazarda-turkce-etiket-yok-her-sey-2-3-5-euro-ama-alan-yok-7782217/
2345,https://www.sozcu.com.tr/2023/ekonomi/hm-myanmar-fabrikasindaki-isci-haklari-ihlallerini-arastiriyor-7774566/
2346,https://www.sozcu.com.tr/spor/futbol/nenad-bjelica-manolis-siopisin-ayrilik-nedenini-acikladi-7775443/
2347,https://www.sozcu.com.tr/2023/gundem/disislerinden-deyrizor-aciklamasi-kaygiyla-takip-ediyoruz-7790336/
2348,https://www.sozcu.com.tr/2023/gunun-icinden/istanbulda-orman-yangini-10-7806289/
2349,https://www.sozcu.com.tr/2023/gundem/istanbulda-21-askeri-alan-ranta-acildi-7771220/
2350,https://www.sozcu.com.tr/2023/gundem/kilicdaroglundan-lise-ogrencisinin-tutuklanmasina-tepki-7808969/
2351,https://www.sozcu.com.tr/2023/yazarlar/yucel-ari/101-yil-sonra-2-7783500/
2352,https://www.sozcu.com.tr/2023/teknoloji/bilim-dunyasini-heyecanlandiran-yapay-zeka-aciklamasi-7807369/
2353,https://www.sozcu.com.tr/2023/egitim/okullar-yarin-aciliyor-sinifta-kalma-geri-geldi-sinavlar-degisti-7798378/
2354,https://www.sozcu.com.tr/2023/ekonomi/200-liranin-alim-gucu-baskanlik-sisteminde-ne-kadar-azaldi-7778853/
2355,https://www.sozcu.com.tr/spor/futbol/samsunspor-sergen-yalcin-ile-gorustu-baskan-teklifi-acikladi-7814256/
2356,https://www.sozcu.com.tr/2023/gundem/rtuk-protestosuna-polis-mudahalesi-10-kisi-gozaltina-alindi-7800769/
2357,https://www.sozcu.com.tr/2023/gundem/mitten-sincarda-operasyon-7809469/
2358,https://www.sozcu.com.tr/2023/gunun-icinden/boluda-gece-kulubunde-tartistigi-2-kardesi-tabancayla-vurdu-7787243/
2359,https://www.sozcu.com.tr/spor/futbol/hamit-altintop-da-birakmali-7810244/
2360,https://www.sozcu.com.tr/2023/gundem/denizlide-otomobil-kanala-uctu-4-olu-3-yarali-7798177/
2361,https://www.sozcu.com.tr/2023/egitim/bursluluk-sinavi-sonuclari-ne-zaman-aciklanacak-2-7798656/
2362,https://www.sozcu.com.tr/2023/dunya/ulke-bunu-konusuyor-bakanin-misafirleri-polis-aracina-tuvaletlerini-yapti-7782365/
2363,https://www.sozcu.com.tr/2023/dunya/kibrista-gerilim-kktc-gucleri-bm-araclarini-dozerle-kaldirdi-7776725/
2364,https://www.sozcu.com.tr/2023/ekonomi/imalat-pmi-8-ayin-en-dusuk-seviyesine-geriledi-7789687/
2365,https://www.sozcu.com.tr/2023/dunya/abdden-israil-ve-filistinlilere-cagri-7783659/
2366,https://www.sozcu.com.tr/2023/gundem/istanbulda-silahli-saldiri-bir-cocuk-oldu-7807790/
2367,https://www.sozcu.com.tr/2023/yazarlar/rahmi-turan/deniz-kiyilari-yagma-altinda-7773979/
2368,https://www.sozcu.com.tr/spor/futbol/fenerbahcede-hedef-1-degil-3-kupa-7807439/
2369,https://www.sozcu.com.tr/2023/gundem/soloturk-ve-turk-yildizlaridan-nefes-kesen-gosteri-7798044/
2370,https://www.sozcu.com.tr/2023/ekonomi/memur-ve-emeklilerle-ilgili-kritik-toplanti-7786212/
2371,https://www.sozcu.com.tr/2023/yazarlar/ugur-dundar/kivanc-kasikci-7773927/
2372,https://www.sozcu.com.tr/2023/ekonomi/almanyada-yillik-enflasyon-agustosta-yuzde-61e-geriledi-7788151/
2373,https://www.sozcu.com.tr/2023/gundem/cankirida-300-dekar-tarim-arazisi-kul-oldu-7786356/
2374,https://www.sozcu.com.tr/2023/gundem/istanbullu-balikcilar-hamsi-istavrit-ve-cinekop-bollugu-bekliyor-7784773/
2375,https://www.sozcu.com.tr/2023/gundem/eskisehirde-yelkenkanat-kazasi-1-olu-1-yarali-7808041/
2376,https://www.sozcu.com.tr/2023/ekonomi/ozel-yurt-fiyatlari-yuzde-100un-uzerinde-zamlandi-7776626/
2377,https://www.sozcu.com.tr/2023/gunun-icinden/arac-sarampole-yuvarlandi-1-olu-7774287/
2378,https://www.sozcu.com.tr/2023/gundem/ekonomi-bozuldu-asiretler-aliskanliklarini-degistirme-karari-aldi-7787680/
2379,https://www.sozcu.com.tr/spor/futbol/diego-costa-botafogoya-imza-atti-7771332/
2380,https://www.sozcu.com.tr/2023/gundem/diyarbakirda-polisi-olduren-16-yasindaki-cocuk-tutuklandi-7792855/
2381,https://www.sozcu.com.tr/2023/dunya/iranda-askeri-hareketlilik-sinira-asker-gonderdiler-7801363/
2382,https://www.sozcu.com.tr/spor/basketbol/fenerbahce-kadin-basketbol-takiminin-forma-sirt-sponsoru-gain-oldu-7791036/
2383,https://www.sozcu.com.tr/2023/dunya/ukrayna-g-20-sonuc-bildirgesini-elestirdi-7798303/
2384,https://www.sozcu.com.tr/spor/dunyadan-spor/djokovicden-tarihi-zafer-7798926/
2385,https://www.sozcu.com.tr/2023/ekonomi/abdde-issizlik-maasi-basvurulari-beklentilerin-altinda-kaldi-3-7795993/
2386,https://www.sozcu.com.tr/2023/gundem/sel-sonrasi-yol-yarildi-mahsur-kalanlar-var-7792106/
2387,https://www.sozcu.com.tr/spor/futbol/merih-demiral-suudi-arabistan-ekibi-al-ahliye-transfer-oldu-7777559/
2388,https://www.sozcu.com.tr/2023/gundem/msb-tunel-kazan-pkklilar-olduruldu-7796863/
2389,https://www.sozcu.com.tr/spor/futbol/getafe-barcelona-macinda-cifte-kirmizi-kartla-golsuz-beraberlik-7771957/
2390,https://www.sozcu.com.tr/spor/futbol/borussia-dortmund-1-puana-razi-oldu-7790570/
2391,https://www.sozcu.com.tr/2023/gunun-icinden/ticari-araclar-carpisti-cok-sayida-yarali-var-7815363/
2392,https://www.sozcu.com.tr/spor/dunyadan-spor/2023-fiba-dunya-kupasi-italya-karadag-avustralya-ve-letonya-galibiyetle-basladi-7783307/
2393,https://www.sozcu.com.tr/2023/dunya/polis-dugunu-basti-onlarca-gozalti-7787708/
2394,https://www.sozcu.com.tr/2023/gundem/adiyamanda-korkutan-deprem-son-depremler-3-7775895/
2395,https://www.sozcu.com.tr/spor/basketbol/fenerbahce-galatasaray-derbisinden-farkli-galip-ayrildi-7805215/
2396,https://www.sozcu.com.tr/2023/dunya/genc-siyasetcinin-yapay-zekaya-yaptirdigi-afis-tepki-cekti-7803648/
2397,https://www.sozcu.com.tr/2023/gundem/canakkale-yanginina-gec-mudahale-edildi-7785323/
2398,https://www.sozcu.com.tr/2023/teknoloji/playstation-plus-icin-buyuk-zam-uyelik-fiyati-2-bin-lirayi-asti-7795814/
2399,https://www.sozcu.com.tr/2023/gunun-icinden/msb-irakin-kuzeyinde-2-terorist-etkisiz-hale-getirildi-6-7786931/
2400,https://www.sozcu.com.tr/spor/futbol/galatasaray-hakim-ziyechi-istanbula-getirdi-7777028/
2401,https://www.sozcu.com.tr/2023/ekonomi/kkm-hesaplari-gecen-hafta-393-milyar-tl-geriledi-7790099/
2402,https://www.sozcu.com.tr/2023/dunya/danimarkanin-ankara-buyukelciligi-maslahatguzari-disislerine-cagrildi-7780376/
2403,https://www.sozcu.com.tr/2023/gundem/8-yasindaki-onur-feci-sekilde-can-verdi-7792024/
2404,https://www.sozcu.com.tr/2023/ekonomi/muteahhitler-birligi-ukraynanin-yeniden-insasinda-aktif-rol-ustlenmeye-haziriz-7780302/
2405,https://www.sozcu.com.tr/2023/gundem/ogul-aktuna-iyi-partiden-istifa-etti-7775815/
2406,https://www.sozcu.com.tr/2023/ekonomi/nereden-nereye-18-7778477/
2407,https://www.sozcu.com.tr/spor/dunyadan-spor/barcelonadan-muthis-geri-donus-7810879/
2408,https://www.sozcu.com.tr/2023/yazarlar/murat-muratoglu/guvenceli-esnek-opme-modeli-7807311/
2409,https://www.sozcu.com.tr/2023/gundem/manisayi-yeni-bir-felaket-bekliyor-demisti-kentte-korkutan-yangin-7797974/
2410,https://www.sozcu.com.tr/2023/gundem/akpli-belediye-altinci-kez-mahkeme-kararini-hice-saydi-7774173/
2411,https://www.sozcu.com.tr/spor/dunyadan-spor/kazak-guresciden-tarihi-basari-7806988/
2412,https://www.sozcu.com.tr/2023/yazarlar/alican-ozcan/bir-sey-olsa-da-ismail-hocayi-yesek-7792326/
2413,https://www.sozcu.com.tr/2023/gunun-icinden/istiklal-caddesinde-kavga-7810366/
2414,https://www.sozcu.com.tr/2023/gundem/sakaryadaki-denize-girme-yasagi-9-gununde-7775474/
2415,https://www.sozcu.com.tr/spor/futbol/besiktastan-al-sadda-transfer-olan-romain-saiss-sadece-bir-ay-satis-listesinde-7786168/
2416,https://www.sozcu.com.tr/2023/gunun-icinden/avcilarda-yurekleri-agza-getiren-yangin-7812494/
2417,https://www.sozcu.com.tr/spor/basketbol/potanin-perilerinin-elemelerdeki-rakipleri-belli-oldu-7807139/
2418,https://www.sozcu.com.tr/2023/dunya/turizm-cennetinde-sapik-adam-dehset-saldi-masturbasyon-yapip-7784623/
2419,https://www.sozcu.com.tr/2023/gundem/kilicdaroglundan-iktidara-uyusturucu-tepkisi-7785950/
2420,https://www.sozcu.com.tr/2023/gundem/baskentte-supheli-canta-panigi-7775181/
2421,https://www.sozcu.com.tr/2023/gundem/iktidara-yakin-gazetecilerin-arap-dunyasina-yaptigi-cagri-tepki-cekti-7810617/
2422,https://www.sozcu.com.tr/spor/futbol/trabzonspor-djaniny-semedonin-sozlesmesini-sonlandirdi-7795963/
2423,https://www.sozcu.com.tr/2023/dunya/suriyeden-turkiye-ile-ilgili-pes-pese-sert-aciklamalar-7774599/
2424,https://www.sozcu.com.tr/2023/gundem/edirnede-satisa-cikarilmasi-tartismalara-neden-olan-tasinmazlara-alici-cikmadi-7780371/
2425,https://www.sozcu.com.tr/spor/futbol/twente-teknik-direktoru-oosting-fenerbahcenin-cok-iyi-futbolculari-var-7781529/
2426,https://www.sozcu.com.tr/2023/gundem/rivada-denize-girmek-yasaklandi-7776860/
2427,https://www.sozcu.com.tr/spor/diger-sporlar/yagmur-ergunden-turkiye-rekoru-7773306/
2428,https://www.sozcu.com.tr/2023/gundem/erdogan-hicbir-zaman-genclerimize-tipis-tipis-gideceksiniz-demedik-7802795/
2429,https://www.sozcu.com.tr/spor/futbol/giresunsporda-sportif-direktorluk-gorevine-tolga-seyhan-getirildi-7773672/
2430,https://www.sozcu.com.tr/spor/diger-sporlar/ebrar-karakurttan-kendisini-hedef-gosterenlere-yanit-zirvedeyim-sesiniz-duyulmuyor-7791722/
2431,https://www.sozcu.com.tr/2023/ekonomi/dubaili-sirket-izmitteki-evyapporta-da-talip-oldu-7786010/
2432,https://www.sozcu.com.tr/2023/gundem/kastamonuda-kalker-ocagi-ced-toplantisi-protesto-edildi-7796134/
2433,https://www.sozcu.com.tr/2023/saglik/mucize-yaratabilir-alzheimer-tedavisinde-insulin-spreyi-destegi-7773602/
2434,https://www.sozcu.com.tr/spor/futbol/ozan-kabak-her-sey-bitmis-degil-3-macimiz-var-7798004/
2435,https://www.sozcu.com.tr/2023/ekonomi/evergrande-kurucusu-hui-ka-yanin-yukselisi-ve-dususu-7814840/
2436,https://www.sozcu.com.tr/spor/futbol/adana-demirspor-besiktas-maci-canli-yayin-super-lig-erteleme-maci-7814300/
2437,https://www.sozcu.com.tr/2023/gundem/koycegizde-orman-yangini-4-7790637/
2438,https://www.sozcu.com.tr/2023/gunun-icinden/istanbuldaki-tarihi-kursunlu-handa-yangin-7792172/
2439,https://www.sozcu.com.tr/2023/dunya/ulkeyi-muson-yagmurlari-vurdu-60-bin-kisi-yerinden-oldu-7770279/
2440,https://www.sozcu.com.tr/2023/gunun-icinden/sakaryada-denize-girmek-yasaklandi-3-7777183/
2441,https://www.sozcu.com.tr/spor/futbol/galatasaray-duygun-yarsuvati-andi-7798451/
2442,https://www.sozcu.com.tr/2023/gundem/yozgatta-12-kisinin-oldugu-otobus-kazasindan-kurtulanlar-anlatti-7778751/
2443,https://www.sozcu.com.tr/2023/dunya/azerbaycanin-isgalden-kurtardigi-fuzuli-sehrine-yerlesim-basladi-7776819/
2444,https://www.sozcu.com.tr/spor/futbol/bakhtiyor-zaynutdinov-besiktas-transferi-icin-istanbula-geldi-7776208/
2445,https://www.sozcu.com.tr/2023/gundem/rizede-16-konutun-nakline-karar-verildi-7784741/
2446,https://www.sozcu.com.tr/2023/gundem/son-dakika-fahis-fiyat-muhrune-tadilattayiz-afisli-kamuflaj-7779820/
2447,https://www.sozcu.com.tr/2023/yazarlar/aytunc-erkin/istanbul-ittifaki-once-chp-icinde-olmali-7799889/
2448,https://www.sozcu.com.tr/2023/gundem/istanbulda-sokaga-atilan-halidan-erkek-cesedi-cikti-7812107/
2449,https://www.sozcu.com.tr/2023/dunya/yunanistanin-genc-muhalefet-lideri-askerligini-turkiye-sinirinda-yapacak-7815888/
2450,https://www.sozcu.com.tr/2023/gundem/rtuk-beyaz-tvye-ust-sinirdan-idari-para-cezasi-verdi-7814305/
2451,https://www.sozcu.com.tr/spor/dunyadan-spor/hakan-calhanoglu-sakatlandi-7807170/
2452,https://www.sozcu.com.tr/2023/dunya/pasifikte-4-ulkeden-cine-karsi-ortak-tatbikat-7784145/
2453,https://www.sozcu.com.tr/2023/gundem/belediye-baskani-turkiyenin-en-yuksek-barajinda-mahsur-kaldi-7809595/
2454,https://www.sozcu.com.tr/2023/gunun-icinden/coruh-nehrinde-erkek-cesedi-bulundu-7779931/
2455,https://www.sozcu.com.tr/2023/ekonomi/sut-uretimi-temmuzda-yuzde-198-azaldi-7801058/
2456,https://www.sozcu.com.tr/spor/diger-sporlar/formula-1-italya-grand-prix-2023-monzada-yaris-zamani-7789695/
2457,https://www.sozcu.com.tr/2023/gundem/sokak-ortasinda-dehset-ciftin-silahla-vurulma-ani-kamerada-7780505/
2458,https://www.sozcu.com.tr/2023/gundem/cemal-canpolat-chp-istanbul-il-baskanligina-adayligini-acikladi-7814357/
2459,https://www.sozcu.com.tr/2023/ekonomi/petrol-fiyatlari-95-dolari-asti-100-dolar-tahminleri-artti-7806567/
2460,https://www.sozcu.com.tr/2023/gunun-icinden/devrilen-kamyon-onundeki-traktoru-300-metre-surukledi-1-olu-4-yarali-7782386/
2461,https://www.sozcu.com.tr/2023/ekonomi/turkiye-romanyaya-dogalgaz-ihrac-edecek-7813697/
2462,https://www.sozcu.com.tr/2023/gundem/turk-patrona-suriyeli-isci-calistirma-sarti-7812710/
2463,https://www.sozcu.com.tr/spor/futbol/chelsea-crystal-palace-forveti-michael-olisei-transfer-ediyor-7773863/
2464,https://www.sozcu.com.tr/2023/gundem/28-gundur-kayip-unlu-isimlerden-veli-eren-paylasimi-7770780/
2465,https://www.sozcu.com.tr/spor/futbol/a-milli-takimda-kuntztan-sonra-bir-veda-daha-kenan-kocak-da-ayrildi-7809075/
2466,https://www.sozcu.com.tr/spor/basketbol/ergin-ataman-mukemmel-bir-basketbol-oynadik-7771906/
2467,https://www.sozcu.com.tr/2023/gundem/eski-rektor-hoscoskun-icin-istenen-ceza-belli-oldu-7808859/
2468,https://www.sozcu.com.tr/2023/ekonomi/akaryakit-fiyatlari-artti-trafik-sikisikligi-azaldi-7792786/
2469,https://www.sozcu.com.tr/2023/yazarlar/murat-muratoglu/merkez-bankasi-faizleri-saha-kaldirdi-7782677/
2470,https://www.sozcu.com.tr/2023/dunya/isvecten-danimarkanin-kutsal-kitaplarla-ilgili-kararina-destek-7783589/
2471,https://www.sozcu.com.tr/2023/yazarlar/mehmet-yasin/hosgeldin-balik-7794289/
2472,https://www.sozcu.com.tr/2023/gundem/erdogan-olmus-ati-kamcilamanin-kimseye-faydasi-olmaz-7783376/
2473,https://www.sozcu.com.tr/2023/gundem/yildirim-isabet-etti-onlarca-hayvan-oldu-7815539/
2474,https://www.sozcu.com.tr/spor/dunyadan-spor/2023-cev-erkekler-avrupa-voleybol-sampiyonasi-basliyor-7784813/
2475,https://www.sozcu.com.tr/spor/futbol/fenerbahcede-fred-ve-cengiz-underin-lisansi-cikti-7776349/
2476,https://www.sozcu.com.tr/2023/yazarlar/mehmet-serbes/adanada-chpli-baskanlara-genel-bir-bakis-7813711/
2477,https://www.sozcu.com.tr/spor/basketbol/galatasaray-kadin-basketbol-takimi-julia-vanloo-ile-anlasti-7801731/
2478,https://www.sozcu.com.tr/spor/futbol/romadan-fenerbahceye-edin-dzeko-cengiz-under-is-basinda-7779559/
2479,https://www.sozcu.com.tr/2023/dunya/abd-hilary-kasirgasina-hazirlaniyor-ohal-karari-alindi-7778093/
2480,https://www.sozcu.com.tr/2023/gundem/istanbulda-orman-yanginlarina-yeni-onlem-agaclara-yerlestirildi-7796665/
2481,https://www.sozcu.com.tr/2023/gundem/tanrikulunun-fezlekesi-cumhurbaskanliginda-7806311/
2482,https://www.sozcu.com.tr/2023/ekonomi/kkm-hesaplarinda-asgari-faiz-zorunlulugunu-kalkti-7811950/
2483,https://www.sozcu.com.tr/2023/gunun-icinden/polis-otosu-ile-pikap-carpisti-2si-polis-3-yarali-7789477/
2484,https://www.sozcu.com.tr/2023/teknoloji/google-hakkinda-kan-donduran-rapor-cocuklarin-verilerini-7776343/
2485,https://www.sozcu.com.tr/spor/dunyadan-spor/sampiyonlar-ligine-son-6-bilet-play-off-turu-basliyor-7778801/
2486,https://www.sozcu.com.tr/2023/gundem/vergisiz-telefon-sartlari-neler-acikogretim-icin-gecerli-mi-7813006/
2487,https://www.sozcu.com.tr/2023/gundem/9-ilde-dev-uyusturucu-operasyonu-58-gozalti-7799613/
2488,https://www.sozcu.com.tr/2023/gunun-icinden/yunanistana-kacmaya-calisan-41-feto-suphelisi-yakalandi-7797414/
2489,https://www.sozcu.com.tr/spor/futbol/fenerbahce-baskani-ali-koc-altay-bayindir-hakkinda-aciklama-yapti-7789837/
2490,https://www.sozcu.com.tr/spor/futbol/besiktas-pendikspor-macinin-son-anlarinda-olay-cikti-7778541/
2491,https://www.sozcu.com.tr/2023/gundem/emeklilerden-maas-isyani-taleplerini-tek-tek-siraladilar-7809111/
2492,https://www.sozcu.com.tr/2023/gundem/tokatta-kaza-1-cocuk-oldu-4-yarali-7811752/
2493,https://www.sozcu.com.tr/2023/gunun-icinden/kavga-ettikleri-arkadaslarini-otomobilden-attilar-7798586/
2494,https://www.sozcu.com.tr/2023/gunun-icinden/kazara-kardesini-oldurdu-7772117/
2495,https://www.sozcu.com.tr/spor/basketbol/fenerbahce-beko-nemanja-bjelica-ile-yollarini-ayirdi-7800503/
2496,https://www.sozcu.com.tr/2023/ekonomi/country-garden-temerrude-dusmekten-kurtuldu-7793693/
2497,https://www.sozcu.com.tr/2023/ekonomi/kara-av-sezonu-basladi-7784157/
2498,https://www.sozcu.com.tr/2023/dunya/isyan-haftalardir-suruyor-100-binlerce-kisi-sokakta-7791248/
2499,https://www.sozcu.com.tr/spor/futbol/davinson-sanchez-cok-iyi-karsilandim-7810933/
2500,https://www.sozcu.com.tr/2023/gundem/takintili-sevgili-dehseti-yakalandi-7800999/
2501,https://www.sozcu.com.tr/spor/futbol/oxlade-chamberlain-8-numara-pozisyonu-en-rahat-hissettigim-yer-7811573/
2502,https://www.sozcu.com.tr/2023/yazarlar/saygi-ozturk/bu-kararnamelerin-arkasinda-ne-var-7771059/
2503,https://www.sozcu.com.tr/spor/diger-sporlar/irlandada-skandal-antrenor-siyahi-cocuk-sporcuya-madalyasini-takmadi-7811041/
2504,https://www.sozcu.com.tr/2023/gundem/polisten-anneye-tepki-hic-mi-haber-okumuyorsunuz-7789016/
2505,https://www.sozcu.com.tr/spor/futbol/galatasarayli-tete-sampiyonlar-liginde-haftanin-11ine-secildi-7808970/
2506,https://www.sozcu.com.tr/2023/yazarlar/emin-colasan/olu-dogan-mars-7790443/
2507,https://www.sozcu.com.tr/spor/futbol/kayserisporda-recep-ucar-donemi-7798666/
